datetime,subcatchment_S42_Runoff_rate,runf_sum,date,year,month,day
2014-01-03,0.0,0.0,2014-01-03,2014,1,3
2014-01-04,0.0,0.0,2014-01-04,2014,1,4
2014-01-05,0.0,0.0,2014-01-05,2014,1,5
2014-01-06,0.0,0.0,2014-01-06,2014,1,6
2014-01-07,0.0,0.0,2014-01-07,2014,1,7
2014-01-08,0.0,0.0,2014-01-08,2014,1,8
2014-01-09,0.0,0.0,2014-01-09,2014,1,9
2014-01-10,0.0,0.0,2014-01-10,2014,1,10
2014-01-11,0.0,0.0,2014-01-11,2014,1,11
2014-01-12,0.0,0.0,2014-01-12,2014,1,12
2014-01-13,0.0,0.0,2014-01-13,2014,1,13
2014-01-14,0.0,0.0,2014-01-14,2014,1,14
2014-01-15,0.0,0.0,2014-01-15,2014,1,15
2014-01-16,0.0,0.0,2014-01-16,2014,1,16
2014-01-17,0.0,0.0,2014-01-17,2014,1,17
2014-01-18,0.0,0.0,2014-01-18,2014,1,18
2014-01-19,0.0,0.0,2014-01-19,2014,1,19
2014-01-20,0.0,0.0,2014-01-20,2014,1,20
2014-01-21,0.0,0.0,2014-01-21,2014,1,21
2014-01-22,0.0,0.0,2014-01-22,2014,1,22
2014-01-23,0.0,0.0,2014-01-23,2014,1,23
2014-01-24,0.0,0.0,2014-01-24,2014,1,24
2014-01-25,0.0,0.0,2014-01-25,2014,1,25
2014-01-26,0.0,0.0,2014-01-26,2014,1,26
2014-01-27,0.0,0.0,2014-01-27,2014,1,27
2014-01-28,0.0,0.0,2014-01-28,2014,1,28
2014-01-29,0.0091578538589152,0.0091578538589152,2014-01-29,2014,1,29
2014-01-30,0.07122725290973876,0.07122725290973876,2014-01-30,2014,1,30
2014-01-31,0.22242794569451257,0.22242794569451257,2014-01-31,2014,1,31
2014-02-01,0.0,0.0,2014-02-01,2014,2,1
2014-02-02,0.0,0.0,2014-02-02,2014,2,2
2014-02-03,0.0,0.0,2014-02-03,2014,2,3
2014-02-04,0.0,0.0,2014-02-04,2014,2,4
2014-02-05,0.0,0.0,2014-02-05,2014,2,5
2014-02-06,0.185096273855523,0.185096273855523,2014-02-06,2014,2,6
2014-02-07,0.3600076937124743,0.3600076937124743,2014-02-07,2014,2,7
2014-02-08,1.6643675218930192,1.6643675218930192,2014-02-08,2014,2,8
2014-02-09,2.8008684861368134,2.8008684861368134,2014-02-09,2014,2,9
2014-02-10,0.12748490894686954,0.12748490894686954,2014-02-10,2014,2,10
2014-02-11,0.0,0.0,2014-02-11,2014,2,11
2014-02-12,0.0,0.0,2014-02-12,2014,2,12
2014-02-13,0.0,0.0,2014-02-13,2014,2,13
2014-02-14,0.0,0.0,2014-02-14,2014,2,14
2014-02-15,0.0,0.0,2014-02-15,2014,2,15
2014-02-16,0.0,0.0,2014-02-16,2014,2,16
2014-02-17,0.0,0.0,2014-02-17,2014,2,17
2014-02-18,0.0,0.0,2014-02-18,2014,2,18
2014-02-19,0.0,0.0,2014-02-19,2014,2,19
2014-02-20,0.0,0.0,2014-02-20,2014,2,20
2014-02-21,0.0,0.0,2014-02-21,2014,2,21
2014-02-22,0.0,0.0,2014-02-22,2014,2,22
2014-02-23,0.0,0.0,2014-02-23,2014,2,23
2014-02-24,0.0,0.0,2014-02-24,2014,2,24
2014-02-25,0.0,0.0,2014-02-25,2014,2,25
2014-02-26,0.25171955180995204,0.25171955180995204,2014-02-26,2014,2,26
2014-02-27,0.18239363475184647,0.18239363475184647,2014-02-27,2014,2,27
2014-02-28,1.7517162893728664,1.7517162893728664,2014-02-28,2014,2,28
2014-03-01,0.03803800247106013,0.03803800247106013,2014-03-01,2014,3,1
2014-03-02,0.048921935238015586,0.048921935238015586,2014-03-02,2014,3,2
2014-03-03,0.06027552095592204,0.06027552095592204,2014-03-03,2014,3,3
2014-03-04,0.040438768402248554,0.040438768402248554,2014-03-04,2014,3,4
2014-03-05,0.0045031394062538775,0.0045031394062538775,2014-03-05,2014,3,5
2014-03-06,0.31594732404909276,0.31594732404909276,2014-03-06,2014,3,6
2014-03-07,0.0,0.0,2014-03-07,2014,3,7
2014-03-08,0.0,0.0,2014-03-08,2014,3,8
2014-03-09,0.0,0.0,2014-03-09,2014,3,9
2014-03-10,0.07388431026435827,0.07388431026435827,2014-03-10,2014,3,10
2014-03-11,0.0,0.0,2014-03-11,2014,3,11
2014-03-12,0.0,0.0,2014-03-12,2014,3,12
2014-03-13,0.0,0.0,2014-03-13,2014,3,13
2014-03-14,0.0,0.0,2014-03-14,2014,3,14
2014-03-15,0.0,0.0,2014-03-15,2014,3,15
2014-03-16,0.0,0.0,2014-03-16,2014,3,16
2014-03-17,0.0,0.0,2014-03-17,2014,3,17
2014-03-18,0.0,0.0,2014-03-18,2014,3,18
2014-03-19,0.0,0.0,2014-03-19,2014,3,19
2014-03-20,0.0,0.0,2014-03-20,2014,3,20
2014-03-21,0.0,0.0,2014-03-21,2014,3,21
2014-03-22,0.0,0.0,2014-03-22,2014,3,22
2014-03-23,0.0,0.0,2014-03-23,2014,3,23
2014-03-24,0.0,0.0,2014-03-24,2014,3,24
2014-03-25,0.0,0.0,2014-03-25,2014,3,25
2014-03-26,0.09697051361608765,0.09697051361608765,2014-03-26,2014,3,26
2014-03-27,0.0,0.0,2014-03-27,2014,3,27
2014-03-28,0.0,0.0,2014-03-28,2014,3,28
2014-03-29,0.6522426753926013,0.6522426753926013,2014-03-29,2014,3,29
2014-03-30,0.01092558404535381,0.01092558404535381,2014-03-30,2014,3,30
2014-03-31,0.09545895965657945,0.09545895965657945,2014-03-31,2014,3,31
2014-04-01,0.940329677600372,0.940329677600372,2014-04-01,2014,4,1
2014-04-02,0.10537800016959217,0.10537800016959217,2014-04-02,2014,4,2
2014-04-03,0.0,0.0,2014-04-03,2014,4,3
2014-04-04,0.0,0.0,2014-04-04,2014,4,4
2014-04-05,0.0,0.0,2014-04-05,2014,4,5
2014-04-06,0.0,0.0,2014-04-06,2014,4,6
2014-04-07,0.0,0.0,2014-04-07,2014,4,7
2014-04-08,0.0,0.0,2014-04-08,2014,4,8
2014-04-09,0.0,0.0,2014-04-09,2014,4,9
2014-04-10,0.0,0.0,2014-04-10,2014,4,10
2014-04-11,0.0,0.0,2014-04-11,2014,4,11
2014-04-12,0.0,0.0,2014-04-12,2014,4,12
2014-04-13,0.0,0.0,2014-04-13,2014,4,13
2014-04-14,0.0,0.0,2014-04-14,2014,4,14
2014-04-15,0.0,0.0,2014-04-15,2014,4,15
2014-04-16,0.0,0.0,2014-04-16,2014,4,16
2014-04-17,0.0,0.0,2014-04-17,2014,4,17
2014-04-18,0.0,0.0,2014-04-18,2014,4,18
2014-04-19,0.0,0.0,2014-04-19,2014,4,19
2014-04-20,0.0,0.0,2014-04-20,2014,4,20
2014-04-21,0.0,0.0,2014-04-21,2014,4,21
2014-04-22,0.0,0.0,2014-04-22,2014,4,22
2014-04-23,0.0,0.0,2014-04-23,2014,4,23
2014-04-24,0.0,0.0,2014-04-24,2014,4,24
2014-04-25,0.5449819479552711,0.5449819479552711,2014-04-25,2014,4,25
2014-04-26,0.02611010746313427,0.02611010746313427,2014-04-26,2014,4,26
2014-04-27,0.0,0.0,2014-04-27,2014,4,27
2014-04-28,0.0,0.0,2014-04-28,2014,4,28
2014-04-29,0.0,0.0,2014-04-29,2014,4,29
2014-04-30,0.0,0.0,2014-04-30,2014,4,30
2014-05-01,0.0,0.0,2014-05-01,2014,5,1
2014-05-02,0.0,0.0,2014-05-02,2014,5,2
2014-05-03,0.0,0.0,2014-05-03,2014,5,3
2014-05-04,0.0,0.0,2014-05-04,2014,5,4
2014-05-05,0.0,0.0,2014-05-05,2014,5,5
2014-05-06,0.0,0.0,2014-05-06,2014,5,6
2014-05-07,0.0,0.0,2014-05-07,2014,5,7
2014-05-08,0.0,0.0,2014-05-08,2014,5,8
2014-05-09,0.0,0.0,2014-05-09,2014,5,9
2014-05-10,0.0,0.0,2014-05-10,2014,5,10
2014-05-11,0.0,0.0,2014-05-11,2014,5,11
2014-05-12,0.0,0.0,2014-05-12,2014,5,12
2014-05-13,0.0,0.0,2014-05-13,2014,5,13
2014-05-14,0.0,0.0,2014-05-14,2014,5,14
2014-05-15,0.0,0.0,2014-05-15,2014,5,15
2014-05-16,0.0,0.0,2014-05-16,2014,5,16
2014-05-17,0.0,0.0,2014-05-17,2014,5,17
2014-05-18,0.0,0.0,2014-05-18,2014,5,18
2014-05-19,0.0,0.0,2014-05-19,2014,5,19
2014-05-20,0.0,0.0,2014-05-20,2014,5,20
2014-05-21,0.0,0.0,2014-05-21,2014,5,21
2014-05-22,0.0,0.0,2014-05-22,2014,5,22
2014-05-23,0.0,0.0,2014-05-23,2014,5,23
2014-05-24,0.0,0.0,2014-05-24,2014,5,24
2014-05-25,0.0,0.0,2014-05-25,2014,5,25
2014-05-26,0.0,0.0,2014-05-26,2014,5,26
2014-05-27,0.0,0.0,2014-05-27,2014,5,27
2014-05-28,0.0,0.0,2014-05-28,2014,5,28
2014-05-29,0.0,0.0,2014-05-29,2014,5,29
2014-05-30,0.0,0.0,2014-05-30,2014,5,30
2014-05-31,0.0,0.0,2014-05-31,2014,5,31
2014-06-01,0.0,0.0,2014-06-01,2014,6,1
2014-06-02,0.0,0.0,2014-06-02,2014,6,2
2014-06-03,0.0,0.0,2014-06-03,2014,6,3
2014-06-04,0.0,0.0,2014-06-04,2014,6,4
2014-06-05,0.0,0.0,2014-06-05,2014,6,5
2014-06-06,0.0,0.0,2014-06-06,2014,6,6
2014-06-07,0.0,0.0,2014-06-07,2014,6,7
2014-06-08,0.0,0.0,2014-06-08,2014,6,8
2014-06-09,0.0,0.0,2014-06-09,2014,6,9
2014-06-10,0.0,0.0,2014-06-10,2014,6,10
2014-06-11,0.0,0.0,2014-06-11,2014,6,11
2014-06-12,0.0,0.0,2014-06-12,2014,6,12
2014-06-13,0.0,0.0,2014-06-13,2014,6,13
2014-06-14,0.0,0.0,2014-06-14,2014,6,14
2014-06-15,0.0,0.0,2014-06-15,2014,6,15
2014-06-16,0.0,0.0,2014-06-16,2014,6,16
2014-06-17,0.0,0.0,2014-06-17,2014,6,17
2014-06-18,0.0,0.0,2014-06-18,2014,6,18
2014-06-19,0.0,0.0,2014-06-19,2014,6,19
2014-06-20,0.0,0.0,2014-06-20,2014,6,20
2014-06-21,0.0,0.0,2014-06-21,2014,6,21
2014-06-22,0.0,0.0,2014-06-22,2014,6,22
2014-06-23,0.0,0.0,2014-06-23,2014,6,23
2014-06-24,0.0,0.0,2014-06-24,2014,6,24
2014-06-25,0.0,0.0,2014-06-25,2014,6,25
2014-06-26,0.0,0.0,2014-06-26,2014,6,26
2014-06-27,0.0,0.0,2014-06-27,2014,6,27
2014-06-28,0.0,0.0,2014-06-28,2014,6,28
2014-06-29,0.0,0.0,2014-06-29,2014,6,29
2014-06-30,0.0,0.0,2014-06-30,2014,6,30
2014-07-01,0.0,0.0,2014-07-01,2014,7,1
2014-07-02,0.0,0.0,2014-07-02,2014,7,2
2014-07-03,0.0,0.0,2014-07-03,2014,7,3
2014-07-04,0.0,0.0,2014-07-04,2014,7,4
2014-07-05,0.0,0.0,2014-07-05,2014,7,5
2014-07-06,0.0,0.0,2014-07-06,2014,7,6
2014-07-07,0.0,0.0,2014-07-07,2014,7,7
2014-07-08,0.0,0.0,2014-07-08,2014,7,8
2014-07-09,0.0,0.0,2014-07-09,2014,7,9
2014-07-10,0.0,0.0,2014-07-10,2014,7,10
2014-07-11,0.0,0.0,2014-07-11,2014,7,11
2014-07-12,0.0,0.0,2014-07-12,2014,7,12
2014-07-13,0.0,0.0,2014-07-13,2014,7,13
2014-07-14,0.0,0.0,2014-07-14,2014,7,14
2014-07-15,0.0,0.0,2014-07-15,2014,7,15
2014-07-16,0.0,0.0,2014-07-16,2014,7,16
2014-07-17,0.0,0.0,2014-07-17,2014,7,17
2014-07-18,0.0,0.0,2014-07-18,2014,7,18
2014-07-19,0.0,0.0,2014-07-19,2014,7,19
2014-07-20,0.0,0.0,2014-07-20,2014,7,20
2014-07-21,0.0,0.0,2014-07-21,2014,7,21
2014-07-22,0.0,0.0,2014-07-22,2014,7,22
2014-07-23,0.0,0.0,2014-07-23,2014,7,23
2014-07-24,0.0,0.0,2014-07-24,2014,7,24
2014-07-25,0.0,0.0,2014-07-25,2014,7,25
2014-07-26,0.0,0.0,2014-07-26,2014,7,26
2014-07-27,0.0,0.0,2014-07-27,2014,7,27
2014-07-28,0.0,0.0,2014-07-28,2014,7,28
2014-07-29,0.0,0.0,2014-07-29,2014,7,29
2014-07-30,0.0,0.0,2014-07-30,2014,7,30
2014-07-31,0.0,0.0,2014-07-31,2014,7,31
2014-08-01,0.0,0.0,2014-08-01,2014,8,1
2014-08-02,0.0,0.0,2014-08-02,2014,8,2
2014-08-03,0.0,0.0,2014-08-03,2014,8,3
2014-08-04,0.0,0.0,2014-08-04,2014,8,4
2014-08-05,0.0,0.0,2014-08-05,2014,8,5
2014-08-06,0.0,0.0,2014-08-06,2014,8,6
2014-08-07,0.0,0.0,2014-08-07,2014,8,7
2014-08-08,0.0,0.0,2014-08-08,2014,8,8
2014-08-09,0.0,0.0,2014-08-09,2014,8,9
2014-08-10,0.0,0.0,2014-08-10,2014,8,10
2014-08-11,0.0,0.0,2014-08-11,2014,8,11
2014-08-12,0.0,0.0,2014-08-12,2014,8,12
2014-08-13,0.0,0.0,2014-08-13,2014,8,13
2014-08-14,0.0,0.0,2014-08-14,2014,8,14
2014-08-15,0.0,0.0,2014-08-15,2014,8,15
2014-08-16,0.0,0.0,2014-08-16,2014,8,16
2014-08-17,0.0,0.0,2014-08-17,2014,8,17
2014-08-18,0.0,0.0,2014-08-18,2014,8,18
2014-08-19,0.0,0.0,2014-08-19,2014,8,19
2014-08-20,0.0,0.0,2014-08-20,2014,8,20
2014-08-21,0.0,0.0,2014-08-21,2014,8,21
2014-08-22,0.0,0.0,2014-08-22,2014,8,22
2014-08-23,0.0,0.0,2014-08-23,2014,8,23
2014-08-24,0.0,0.0,2014-08-24,2014,8,24
2014-08-25,0.0,0.0,2014-08-25,2014,8,25
2014-08-26,0.0,0.0,2014-08-26,2014,8,26
2014-08-27,0.0,0.0,2014-08-27,2014,8,27
2014-08-28,0.0,0.0,2014-08-28,2014,8,28
2014-08-29,0.0,0.0,2014-08-29,2014,8,29
2014-08-30,0.0,0.0,2014-08-30,2014,8,30
2014-08-31,0.0,0.0,2014-08-31,2014,8,31
2014-09-01,0.0,0.0,2014-09-01,2014,9,1
2014-09-02,0.0,0.0,2014-09-02,2014,9,2
2014-09-03,0.0,0.0,2014-09-03,2014,9,3
2014-09-04,0.0,0.0,2014-09-04,2014,9,4
2014-09-05,0.0,0.0,2014-09-05,2014,9,5
2014-09-06,0.0,0.0,2014-09-06,2014,9,6
2014-09-07,0.0,0.0,2014-09-07,2014,9,7
2014-09-08,0.0,0.0,2014-09-08,2014,9,8
2014-09-09,0.0,0.0,2014-09-09,2014,9,9
2014-09-10,0.0,0.0,2014-09-10,2014,9,10
2014-09-11,0.0,0.0,2014-09-11,2014,9,11
2014-09-12,0.0,0.0,2014-09-12,2014,9,12
2014-09-13,0.0,0.0,2014-09-13,2014,9,13
2014-09-14,0.0,0.0,2014-09-14,2014,9,14
2014-09-15,0.0,0.0,2014-09-15,2014,9,15
2014-09-16,0.0,0.0,2014-09-16,2014,9,16
2014-09-17,0.0,0.0,2014-09-17,2014,9,17
2014-09-18,0.0,0.0,2014-09-18,2014,9,18
2014-09-19,0.0,0.0,2014-09-19,2014,9,19
2014-09-20,0.0,0.0,2014-09-20,2014,9,20
2014-09-21,0.0,0.0,2014-09-21,2014,9,21
2014-09-22,0.0,0.0,2014-09-22,2014,9,22
2014-09-23,0.0,0.0,2014-09-23,2014,9,23
2014-09-24,0.0,0.0,2014-09-24,2014,9,24
2014-09-25,0.26418525706193896,0.26418525706193896,2014-09-25,2014,9,25
2014-09-26,0.0,0.0,2014-09-26,2014,9,26
2014-09-27,0.0,0.0,2014-09-27,2014,9,27
2014-09-28,0.0,0.0,2014-09-28,2014,9,28
2014-09-29,0.0,0.0,2014-09-29,2014,9,29
2014-09-30,0.0,0.0,2014-09-30,2014,9,30
2014-10-01,0.0,0.0,2014-10-01,2014,10,1
2014-10-02,0.0,0.0,2014-10-02,2014,10,2
2014-10-03,0.0,0.0,2014-10-03,2014,10,3
2014-10-04,0.0,0.0,2014-10-04,2014,10,4
2014-10-05,0.0,0.0,2014-10-05,2014,10,5
2014-10-06,0.0,0.0,2014-10-06,2014,10,6
2014-10-07,0.0,0.0,2014-10-07,2014,10,7
2014-10-08,0.0,0.0,2014-10-08,2014,10,8
2014-10-09,0.0,0.0,2014-10-09,2014,10,9
2014-10-10,0.0,0.0,2014-10-10,2014,10,10
2014-10-11,0.0,0.0,2014-10-11,2014,10,11
2014-10-12,0.0,0.0,2014-10-12,2014,10,12
2014-10-13,0.0,0.0,2014-10-13,2014,10,13
2014-10-14,0.0,0.0,2014-10-14,2014,10,14
2014-10-15,0.002564575991566101,0.002564575991566101,2014-10-15,2014,10,15
2014-10-16,0.0,0.0,2014-10-16,2014,10,16
2014-10-17,0.0,0.0,2014-10-17,2014,10,17
2014-10-18,0.0,0.0,2014-10-18,2014,10,18
2014-10-19,0.0,0.0,2014-10-19,2014,10,19
2014-10-20,0.0,0.0,2014-10-20,2014,10,20
2014-10-21,0.0,0.0,2014-10-21,2014,10,21
2014-10-22,0.0,0.0,2014-10-22,2014,10,22
2014-10-23,0.0,0.0,2014-10-23,2014,10,23
2014-10-24,0.0,0.0,2014-10-24,2014,10,24
2014-10-25,0.0,0.0,2014-10-25,2014,10,25
2014-10-26,0.0,0.0,2014-10-26,2014,10,26
2014-10-27,0.0,0.0,2014-10-27,2014,10,27
2014-10-28,0.0,0.0,2014-10-28,2014,10,28
2014-10-29,0.0,0.0,2014-10-29,2014,10,29
2014-10-30,0.0,0.0,2014-10-30,2014,10,30
2014-10-31,0.06060659294088029,0.06060659294088029,2014-10-31,2014,10,31
2014-11-01,0.2665083033297216,0.2665083033297216,2014-11-01,2014,11,1
2014-11-02,0.0,0.0,2014-11-02,2014,11,2
2014-11-03,0.0,0.0,2014-11-03,2014,11,3
2014-11-04,0.0,0.0,2014-11-04,2014,11,4
2014-11-05,0.0,0.0,2014-11-05,2014,11,5
2014-11-06,0.0,0.0,2014-11-06,2014,11,6
2014-11-07,0.0,0.0,2014-11-07,2014,11,7
2014-11-08,0.0,0.0,2014-11-08,2014,11,8
2014-11-09,0.0,0.0,2014-11-09,2014,11,9
2014-11-10,0.0,0.0,2014-11-10,2014,11,10
2014-11-11,0.0,0.0,2014-11-11,2014,11,11
2014-11-12,0.0,0.0,2014-11-12,2014,11,12
2014-11-13,0.13119364607155864,0.13119364607155864,2014-11-13,2014,11,13
2014-11-14,0.0,0.0,2014-11-14,2014,11,14
2014-11-15,0.0,0.0,2014-11-15,2014,11,15
2014-11-16,0.0,0.0,2014-11-16,2014,11,16
2014-11-17,0.0,0.0,2014-11-17,2014,11,17
2014-11-18,0.0,0.0,2014-11-18,2014,11,18
2014-11-19,0.0,0.0,2014-11-19,2014,11,19
2014-11-20,0.04467203486614778,0.04467203486614778,2014-11-20,2014,11,20
2014-11-21,0.0,0.0,2014-11-21,2014,11,21
2014-11-22,0.15007226456599454,0.15007226456599454,2014-11-22,2014,11,22
2014-11-23,0.0,0.0,2014-11-23,2014,11,23
2014-11-24,0.0,0.0,2014-11-24,2014,11,24
2014-11-25,0.0,0.0,2014-11-25,2014,11,25
2014-11-26,0.0,0.0,2014-11-26,2014,11,26
2014-11-27,0.0,0.0,2014-11-27,2014,11,27
2014-11-28,0.01218047150332197,0.01218047150332197,2014-11-28,2014,11,28
2014-11-29,0.42379427332507014,0.42379427332507014,2014-11-29,2014,11,29
2014-11-30,0.22073471539746417,0.22073471539746417,2014-11-30,2014,11,30
2014-12-01,0.02108001131737468,0.02108001131737468,2014-12-01,2014,12,1
2014-12-02,0.3959366005789666,0.3959366005789666,2014-12-02,2014,12,2
2014-12-03,2.972770902539112,2.972770902539112,2014-12-03,2014,12,3
2014-12-04,0.13269515014408878,0.13269515014408878,2014-12-04,2014,12,4
2014-12-05,0.06686514117526413,0.06686514117526413,2014-12-05,2014,12,5
2014-12-06,0.10967295701144587,0.10967295701144587,2014-12-06,2014,12,6
2014-12-07,0.0,0.0,2014-12-07,2014,12,7
2014-12-08,0.0,0.0,2014-12-08,2014,12,8
2014-12-09,0.0,0.0,2014-12-09,2014,12,9
2014-12-10,0.0,0.0,2014-12-10,2014,12,10
2014-12-11,2.3755025146107385,2.3755025146107385,2014-12-11,2014,12,11
2014-12-12,1.8463652201198115,1.8463652201198115,2014-12-12,2014,12,12
2014-12-13,0.0,0.0,2014-12-13,2014,12,13
2014-12-14,0.0,0.0,2014-12-14,2014,12,14
2014-12-15,0.582858754032414,0.582858754032414,2014-12-15,2014,12,15
2014-12-16,0.5269812973630287,0.5269812973630287,2014-12-16,2014,12,16
2014-12-17,0.08424945293875599,0.08424945293875599,2014-12-17,2014,12,17
2014-12-18,0.0036863707588121863,0.0036863707588121863,2014-12-18,2014,12,18
2014-12-19,0.5959705444802592,0.5959705444802592,2014-12-19,2014,12,19
2014-12-20,0.0,0.0,2014-12-20,2014,12,20
2014-12-21,0.0,0.0,2014-12-21,2014,12,21
2014-12-22,0.0,0.0,2014-12-22,2014,12,22
2014-12-23,0.0,0.0,2014-12-23,2014,12,23
2014-12-24,0.0,0.0,2014-12-24,2014,12,24
2014-12-25,0.0,0.0,2014-12-25,2014,12,25
2014-12-26,0.0,0.0,2014-12-26,2014,12,26
2014-12-27,0.0,0.0,2014-12-27,2014,12,27
2014-12-28,0.0,0.0,2014-12-28,2014,12,28
2014-12-29,0.0,0.0,2014-12-29,2014,12,29
2014-12-30,0.0,0.0,2014-12-30,2014,12,30
2014-12-31,0.0,0.0,2014-12-31,2014,12,31
2015-01-01,0.0,0.0,2015-01-01,2015,1,1
2015-01-02,0.0,0.0,2015-01-02,2015,1,2
2015-01-03,0.0,0.0,2015-01-03,2015,1,3
2015-01-04,0.0,0.0,2015-01-04,2015,1,4
2015-01-05,0.0,0.0,2015-01-05,2015,1,5
2015-01-06,0.0,0.0,2015-01-06,2015,1,6
2015-01-07,0.0,0.0,2015-01-07,2015,1,7
2015-01-08,0.0,0.0,2015-01-08,2015,1,8
2015-01-09,0.0,0.0,2015-01-09,2015,1,9
2015-01-10,0.0,0.0,2015-01-10,2015,1,10
2015-01-11,0.0,0.0,2015-01-11,2015,1,11
2015-01-12,0.0,0.0,2015-01-12,2015,1,12
2015-01-13,0.0,0.0,2015-01-13,2015,1,13
2015-01-14,0.0,0.0,2015-01-14,2015,1,14
2015-01-15,0.0,0.0,2015-01-15,2015,1,15
2015-01-16,0.0,0.0,2015-01-16,2015,1,16
2015-01-17,0.0,0.0,2015-01-17,2015,1,17
2015-01-18,0.0,0.0,2015-01-18,2015,1,18
2015-01-19,0.0,0.0,2015-01-19,2015,1,19
2015-01-20,0.0,0.0,2015-01-20,2015,1,20
2015-01-21,0.0,0.0,2015-01-21,2015,1,21
2015-01-22,0.0,0.0,2015-01-22,2015,1,22
2015-01-23,0.0,0.0,2015-01-23,2015,1,23
2015-01-24,0.0,0.0,2015-01-24,2015,1,24
2015-01-25,0.0,0.0,2015-01-25,2015,1,25
2015-01-26,0.0,0.0,2015-01-26,2015,1,26
2015-01-27,0.0,0.0,2015-01-27,2015,1,27
2015-01-28,0.0,0.0,2015-01-28,2015,1,28
2015-01-29,0.0,0.0,2015-01-29,2015,1,29
2015-01-30,0.0,0.0,2015-01-30,2015,1,30
2015-01-31,0.0,0.0,2015-01-31,2015,1,31
2015-02-01,0.0,0.0,2015-02-01,2015,2,1
2015-02-02,0.0,0.0,2015-02-02,2015,2,2
2015-02-03,0.0,0.0,2015-02-03,2015,2,3
2015-02-04,0.0,0.0,2015-02-04,2015,2,4
2015-02-05,0.0,0.0,2015-02-05,2015,2,5
2015-02-06,0.8476042727757399,0.8476042727757399,2015-02-06,2015,2,6
2015-02-07,0.11954714577753556,0.11954714577753556,2015-02-07,2015,2,7
2015-02-08,1.019641802580858,1.019641802580858,2015-02-08,2015,2,8
2015-02-09,0.11691692114593535,0.11691692114593535,2015-02-09,2015,2,9
2015-02-10,0.0,0.0,2015-02-10,2015,2,10
2015-02-11,0.0,0.0,2015-02-11,2015,2,11
2015-02-12,0.0,0.0,2015-02-12,2015,2,12
2015-02-13,0.0,0.0,2015-02-13,2015,2,13
2015-02-14,0.0,0.0,2015-02-14,2015,2,14
2015-02-15,0.0,0.0,2015-02-15,2015,2,15
2015-02-16,0.0,0.0,2015-02-16,2015,2,16
2015-02-17,0.0,0.0,2015-02-17,2015,2,17
2015-02-18,0.0,0.0,2015-02-18,2015,2,18
2015-02-19,0.0,0.0,2015-02-19,2015,2,19
2015-02-20,0.0,0.0,2015-02-20,2015,2,20
2015-02-21,0.0,0.0,2015-02-21,2015,2,21
2015-02-22,0.0,0.0,2015-02-22,2015,2,22
2015-02-23,0.0,0.0,2015-02-23,2015,2,23
2015-02-24,0.0,0.0,2015-02-24,2015,2,24
2015-02-25,0.0,0.0,2015-02-25,2015,2,25
2015-02-26,0.0,0.0,2015-02-26,2015,2,26
2015-02-27,0.0,0.0,2015-02-27,2015,2,27
2015-02-28,0.0,0.0,2015-02-28,2015,2,28
2015-03-01,0.0,0.0,2015-03-01,2015,3,1
2015-03-02,0.0,0.0,2015-03-02,2015,3,2
2015-03-03,0.0,0.0,2015-03-03,2015,3,3
2015-03-04,0.0,0.0,2015-03-04,2015,3,4
2015-03-05,0.0,0.0,2015-03-05,2015,3,5
2015-03-06,0.0,0.0,2015-03-06,2015,3,6
2015-03-07,0.0,0.0,2015-03-07,2015,3,7
2015-03-08,0.0,0.0,2015-03-08,2015,3,8
2015-03-09,0.0,0.0,2015-03-09,2015,3,9
2015-03-10,0.0,0.0,2015-03-10,2015,3,10
2015-03-11,0.0,0.0,2015-03-11,2015,3,11
2015-03-12,0.0,0.0,2015-03-12,2015,3,12
2015-03-13,0.0,0.0,2015-03-13,2015,3,13
2015-03-14,0.0,0.0,2015-03-14,2015,3,14
2015-03-15,0.0,0.0,2015-03-15,2015,3,15
2015-03-16,0.0,0.0,2015-03-16,2015,3,16
2015-03-17,0.0,0.0,2015-03-17,2015,3,17
2015-03-18,0.0,0.0,2015-03-18,2015,3,18
2015-03-19,0.0,0.0,2015-03-19,2015,3,19
2015-03-20,0.0,0.0,2015-03-20,2015,3,20
2015-03-21,0.0,0.0,2015-03-21,2015,3,21
2015-03-22,0.0,0.0,2015-03-22,2015,3,22
2015-03-23,0.0039006867413163616,0.0039006867413163616,2015-03-23,2015,3,23
2015-03-24,0.0,0.0,2015-03-24,2015,3,24
2015-03-25,0.0,0.0,2015-03-25,2015,3,25
2015-03-26,0.0,0.0,2015-03-26,2015,3,26
2015-03-27,0.0,0.0,2015-03-27,2015,3,27
2015-03-28,0.0,0.0,2015-03-28,2015,3,28
2015-03-29,0.0,0.0,2015-03-29,2015,3,29
2015-03-30,0.0,0.0,2015-03-30,2015,3,30
2015-03-31,0.0,0.0,2015-03-31,2015,3,31
2015-04-01,0.0,0.0,2015-04-01,2015,4,1
2015-04-02,0.0,0.0,2015-04-02,2015,4,2
2015-04-03,0.0,0.0,2015-04-03,2015,4,3
2015-04-04,0.0,0.0,2015-04-04,2015,4,4
2015-04-05,0.0,0.0,2015-04-05,2015,4,5
2015-04-06,0.0,0.0,2015-04-06,2015,4,6
2015-04-07,0.7294651462464508,0.7294651462464508,2015-04-07,2015,4,7
2015-04-08,0.0,0.0,2015-04-08,2015,4,8
2015-04-09,0.0,0.0,2015-04-09,2015,4,9
